client_id,name,age,gender,income,credit_score,income_category,age_group
21534,Travis Williams,53,Male,26476,335,Low,Senior
54245,Tamara Tran,54,Male,33463,483,Low,Senior
63245,Taylor Paul,36,Male,86569,417,High,Adult
27298,Anna Deleon,39,Male,148692,732,High,Adult
41146,Tracey Oconnell,18,Female,93541,615,High,Young
11428,Stephen Reeves,78,Male,60872,357,Medium,Senior
67813,Valerie Lambert,78,Female,48106,560,Medium,Senior
42882,Christopher Chan,34,Male,68805,746,Medium,Adult
87020,Connie Harris,26,Female,133943,495,High,Adult
14199,Raven Wilson,65,Female,57080,390,Medium,Senior
21871,James Bass,55,Female,29167,512,Low,Senior
42071,Teresa Patel,28,Female,77375,507,Medium,Adult
64336,Tyler Garcia,33,Male,33386,524,Low,Adult
20497,Timothy Luna,79,Male,126550,849,High,Senior
8297,Sandra Wolfe,78,Female,31304,823,Low,Senior
82795,Alan Branch,18,Female,76952,759,Medium,Young
22075,Matthew Gill,40,Male,121038,456,High,Adult
31135,Kelsey Jackson,28,Male,99989,462,High,Adult
51095,Nicole Kelly,75,Female,47618,737,Medium,Senior
80893,Mary Acosta,45,Male,85341,524,High,Adult
31553,Mr. Cameron Collins,49,Male,73970,606,Medium,Adult
78258,Rachel Fernandez,36,Female,22792,482,Low,Adult
80018,John Price,28,Male,135916,554,High,Adult
80039,Daniel Townsend,30,Male,50475,562,Medium,Adult
18666,Gregory Ellis,59,Female,70328,475,Medium,Senior
1422,Justin Smith,27,Female,102664,527,High,Adult
54781,Christopher Long DDS,28,Female,42591,770,Medium,Adult
43624,Dr. Frank Wise MD,69,Female,26202,351,Low,Senior
67931,Elizabeth Riley,52,Female,121452,427,High,Senior
35523,Shawn Harrington,65,Female,129147,333,High,Senior
4284,Lynn Cruz,49,Male,85218,683,High,Adult
28949,Samantha Garrett,28,Male,29349,535,Low,Adult
98322,Jacob Bailey,65,Male,90237,509,High,Senior
66783,Hunter Williams,43,Female,41469,806,Medium,Adult
33362,Christopher Torres,50,Male,35230,512,Low,Adult
19430,Philip Jacobs,65,Male,69331,661,Medium,Senior
94400,Emma Mata,26,Female,26513,759,Low,Adult
86098,Tony Green,58,Female,57757,702,Medium,Senior
61790,Brian Campbell,66,Female,148666,550,High,Senior
57291,Mary Harris MD,76,Male,142750,618,High,Senior
59561,Joshua Dickerson,32,Male,25692,623,Low,Adult
33832,Roger Williams,19,Female,78476,832,Medium,Young
81548,Joseph Cardenas,28,Female,78629,770,Medium,Adult
22499,Kathryn Smith,35,Male,92057,386,High,Adult
34037,Amanda Ibarra,47,Male,110345,639,High,Adult
51158,Albert Maldonado,80,Female,86623,746,High,Senior
18409,Timothy Brewer,66,Female,86249,826,High,Senior
44255,Samantha Frye MD,60,Male,125818,405,High,Senior
94618,Sarah Conley,71,Female,102214,328,High,Senior
49477,Courtney Stewart,23,Female,139342,833,High,Young
38646,Anita Thomas,66,Female,133639,396,High,Senior
28192,Luis Wallace,70,Male,137432,571,High,Senior
9376,Denise Hunt,66,Male,81524,307,High,Senior
73061,Arthur Duncan,24,Female,23108,412,Low,Young
97746,Michael Kirk,44,Female,95428,832,High,Adult
37297,Brandon Boyle,61,Female,143855,598,High,Senior
51920,Christopher Kelley,33,Female,69963,618,Medium,Adult
75969,Christine Zuniga,19,Female,117932,353,High,Young
63000,Alexander Reed,25,Female,95717,706,High,Young
72758,Joseph Gaines,37,Female,124741,474,High,Adult
5480,Tammy Rivera DDS,42,Female,45462,600,Medium,Adult
39842,Kelly May,67,Female,119665,760,High,Senior
95198,Kendra Cox,68,Male,82298,755,High,Senior
34600,Arthur Johnson,79,Female,131897,556,High,Senior
64256,Stephanie Prince,42,Male,145304,686,High,Adult
83373,Holly Heath,25,Female,70196,847,Medium,Young
57429,Isaiah Simmons,46,Female,79289,838,Medium,Adult
49113,Ronald Hall,23,Male,127904,454,High,Young
2221,Lisa Roman,29,Male,103712,825,High,Adult
75216,Andrew Hanson,53,Male,26724,546,Low,Senior
83171,Bonnie Sanchez,69,Female,69794,473,Medium,Senior
57899,Michael Gonzalez,64,Male,40778,593,Medium,Senior
87570,Mary Pollard,48,Male,74798,612,Medium,Adult
54214,Alexis Wright,34,Male,83059,409,High,Adult
61157,Betty Jenkins,71,Male,34515,660,Low,Senior
46527,John Reyes,69,Female,57672,344,Medium,Senior
42143,Jeffrey Taylor,76,Male,26973,610,Low,Senior
17093,Veronica Gallegos,74,Female,112311,319,High,Senior
34266,Jessica Smith,73,Female,111781,593,High,Senior
72306,Monique Brown,69,Male,23529,727,Low,Senior
16097,Cindy Price,27,Female,72209,515,Medium,Adult
90834,Daniel Edwards,27,Male,44578,620,Medium,Adult
52340,Kayla Booth,19,Female,96437,781,High,Young
73003,Vincent Davis,24,Male,102219,817,High,Young
41151,Jacob Jennings,62,Male,108391,569,High,Senior
41775,Karen Walter,66,Female,78992,478,Medium,Senior
98321,Sarah Bowers,31,Male,82129,809,High,Adult
21006,Michelle Brown MD,25,Female,81527,700,High,Young
92293,Robert Vargas,64,Male,55297,799,Medium,Senior
31056,Nicole Gonzalez,44,Female,58247,422,Medium,Adult
58313,Nicholas Lee,54,Female,34922,612,Low,Senior
94598,Jose Davis,47,Female,46478,787,Medium,Adult
79211,Mario Johnson,74,Female,122630,404,High,Senior
8973,Angel Schwartz MD,70,Male,91511,792,High,Senior
75723,Jennifer Weeks,43,Male,92247,475,High,Adult
45972,Alicia Bell,51,Female,55091,475,Medium,Senior
38366,Kimberly Price,23,Female,90130,804,High,Young
32353,Steven Brown,65,Male,26168,339,Low,Senior
27927,Adam Bond,21,Female,87158,797,High,Young
70851,Kelly Rodriguez,67,Female,89578,611,High,Senior
50121,Peter Harris,69,Female,134176,766,High,Senior
19299,Travis Curry,38,Female,139301,430,High,Adult
96929,Stephanie Brennan,66,Male,24341,824,Low,Senior
43848,Lisa Newman,21,Female,25408,517,Low,Young
6596,Michelle Stevenson,41,Female,146321,678,High,Adult
18423,Nicholas Larson,32,Male,146405,512,High,Adult
83949,Dr. Jessica Moore,73,Male,79028,424,Medium,Senior
53720,Brandi Jackson,54,Female,47417,810,Medium,Senior
43939,Justin Sanchez,67,Male,72716,570,Medium,Senior
72612,William Jones,24,Female,91229,738,High,Young
94696,Catherine Hernandez,33,Female,139326,357,High,Adult
45759,Daniel Johns,68,Female,131868,726,High,Senior
9633,Gregory Chavez,50,Male,133067,475,High,Adult
96610,Jennifer Morris,65,Female,74573,692,Medium,Senior
80987,Julie Miller,20,Male,46448,783,Medium,Young
55977,James Rose DVM,32,Male,139603,814,High,Adult
42707,Emily Werner,59,Male,87140,704,High,Senior
43169,Kelsey Porter,20,Male,58634,731,Medium,Young
27388,Todd Porter,55,Male,50854,520,Medium,Senior
80691,Lisa Greene,22,Male,131673,821,High,Young
12592,Aaron Fowler,19,Female,140233,352,High,Young
11462,Misty Roth,60,Male,73838,554,Medium,Senior
3011,Shannon Berry,56,Male,125528,495,High,Senior
38509,Melissa Davis,80,Female,94112,831,High,Senior
95832,Mrs. Vanessa Patel,35,Female,58900,672,Medium,Adult
51902,Michael Yoder,58,Male,137442,580,High,Senior
55059,Hannah Russo,42,Female,79408,558,Medium,Adult
84753,Erin Brown,28,Male,145400,635,High,Adult
63507,Don Graves,55,Male,22421,609,Low,Senior
96332,Vicki Hawkins,43,Female,58192,322,Medium,Adult
90986,Christine Johnson,41,Male,114372,793,High,Adult
4692,Morgan Cole,36,Male,40497,826,Medium,Adult
25530,Angela Stone,37,Female,56078,655,Medium,Adult
24186,Eric Mcclure,48,Female,36256,440,Low,Adult
30977,Cameron Olsen,55,Female,132762,464,High,Senior
17157,Sarah Henderson,46,Male,34726,328,Low,Adult
2091,Dennis Palmer,79,Female,63929,436,Medium,Senior
2017,Christopher Patrick,26,Male,68000,552,Medium,Adult
98753,Catherine Robinson,70,Female,90420,347,High,Senior
32710,Jacob Gonzalez,44,Male,49825,324,Medium,Adult
63628,Angela Nguyen,64,Male,144693,544,High,Senior
34736,Aaron Duarte,18,Male,50578,812,Medium,Young
55940,Bruce Stark,36,Male,35016,408,Low,Adult
16515,Christina Johnson,78,Male,91437,763,High,Senior
32852,Susan Owen,46,Male,115307,418,High,Adult
22147,Brittany Sparks,58,Male,55498,514,Medium,Senior
27113,Jesus Sanders,48,Female,26264,645,Low,Adult
83913,Kayla Stewart,34,Female,119190,693,High,Adult
41206,Christina Blevins,66,Male,43285,628,Medium,Senior
79921,Dalton Cunningham,68,Female,66568,834,Medium,Senior
49613,Cameron Maxwell,54,Male,108721,477,High,Senior
20354,Heidi Harrell,49,Female,127086,783,High,Adult
81730,Holly Orozco,63,Male,26512,564,Low,Senior
89105,Elizabeth Crawford,19,Male,79571,640,Medium,Young
55939,Amanda Lynn,71,Male,115119,458,High,Senior
51820,Brittany Hansen,52,Male,74070,393,Medium,Senior
95550,Michael Wood,79,Male,130459,846,High,Senior
64994,Robert Adkins,58,Female,79208,553,Medium,Senior
67828,Casey Lowery,25,Female,20985,386,Low,Young
73139,Kelly Jones,76,Male,22716,510,Low,Senior
56185,Katie Long DDS,48,Male,110079,735,High,Adult
94761,Anne Hamilton,55,Female,130760,471,High,Senior
55953,Jeffrey Adams,52,Female,147159,730,High,Senior
1381,Shirley Nolan,27,Female,120147,582,High,Adult
47988,April Mccann,72,Female,32987,778,Low,Senior
13171,Virginia Norton,59,Male,70217,846,Medium,Senior
5292,Kathryn Edwards,68,Female,69202,537,Medium,Senior
34487,Peter Davis,53,Male,34670,791,Low,Senior
5001,Xavier Kennedy,21,Female,37124,423,Low,Young
18773,Mark Drake,70,Female,106646,559,High,Senior
34830,Danielle Morrison,45,Female,118708,778,High,Adult
39233,Sean Pugh,76,Male,140951,532,High,Senior
14734,Mr. Wayne Williams,71,Male,139217,840,High,Senior
61261,Richard Perez,20,Female,85373,415,High,Young
11644,Mary Ellis,69,Female,102741,316,High,Senior
19629,David Ramirez,34,Female,128125,648,High,Adult
72239,Suzanne Cook,26,Male,112238,559,High,Adult
85440,Cheryl Sanders,29,Male,87663,537,High,Adult
74846,Michael Burke MD,41,Male,132887,539,High,Adult
44491,Danielle Little,57,Male,127499,781,High,Senior
19745,Michael Nelson,22,Male,60417,402,Medium,Young
44937,Katherine Williams,59,Female,63480,696,Medium,Senior
9017,Joshua Moses,67,Male,92059,617,High,Senior
71316,Julie Sullivan,77,Male,26738,741,Low,Senior
88046,Kristina Johnson,34,Male,42983,388,Medium,Adult
6004,Christine Lang,38,Female,98069,639,High,Adult
65328,Ashley Davis,50,Male,76681,300,Medium,Adult
19764,Sarah Olson,29,Male,33766,790,Low,Adult
83517,Michael Walsh,47,Female,101602,714,High,Adult
21510,Samuel Hudson,73,Male,44229,524,Medium,Senior
1646,Joy Bryan,34,Female,35240,522,Low,Adult
67182,Thomas Cochran,71,Female,120871,747,High,Senior
64955,Michael Owens,36,Male,28356,802,Low,Adult
40896,Austin Johnson,45,Male,33640,532,Low,Adult
43532,April Phillips,43,Male,106028,310,High,Adult
80680,Brian Young,39,Male,147607,716,High,Adult
29217,Michael Stanton,78,Female,36828,745,Low,Senior
34520,Carol Coleman,30,Male,108111,682,High,Adult
50706,Cheryl Kent,49,Female,25070,489,Low,Adult
99036,Steven Luna,47,Female,77784,797,Medium,Adult
50336,Sheila Gomez,73,Male,40713,697,Medium,Senior
95434,Marissa Arnold,37,Female,82768,434,High,Adult
4333,Jasmin Grant,68,Male,143074,437,High,Senior
78510,Jerry Haas,32,Male,30745,662,Low,Adult
27400,Gregory Hughes,28,Female,61276,650,Medium,Adult
40777,Steven Torres,50,Male,95337,353,High,Adult
94075,Haley Salazar,59,Female,141731,809,High,Senior
79488,Kenneth Chambers,55,Male,58664,511,Medium,Senior
20026,Michael Brock,49,Male,148445,471,High,Adult
25005,Angela Davis,19,Female,118665,585,High,Young
94439,Thomas Wells,19,Female,53146,622,Medium,Young
99707,Joseph Lee,60,Male,40572,811,Medium,Senior
6840,Billy Schwartz,22,Male,122287,465,High,Young
77832,David Henry,46,Male,65713,807,Medium,Adult
13641,Jonathan Ray,58,Female,41629,591,Medium,Senior
19298,Lisa Dickson,72,Male,137933,721,High,Senior
14923,Bryan Mccarty,54,Female,26505,438,Low,Senior
84739,Patty Johnson,67,Male,136591,453,High,Senior
19717,Larry Gordon,67,Male,125547,364,High,Senior
94446,Jacqueline Miller,72,Male,124574,303,High,Senior
34690,Melissa Schultz,66,Male,140791,536,High,Senior
54933,Charles Conner,64,Female,87739,764,High,Senior
49436,Mark Beasley,25,Female,142611,318,High,Young
7298,David Acosta,46,Male,140579,846,High,Adult
17556,Nicholas Rodriguez,57,Male,72842,810,Medium,Senior
24216,Ronald Richard,35,Male,95175,434,High,Adult
63601,Whitney Bird,50,Female,51777,809,Medium,Adult
79654,Cody Weaver,19,Female,80077,300,High,Young
71818,Jack Ellis,72,Male,112926,783,High,Senior
94458,Shawn Lewis,59,Male,48574,353,Medium,Senior
3755,Emma Deleon,32,Male,22894,541,Low,Adult
75607,Joshua Hahn,35,Female,144419,628,High,Adult
31474,Andrea Sanchez,32,Female,121595,673,High,Adult
29398,Bonnie Solomon,22,Female,45138,471,Medium,Young
60159,Charles Watkins,47,Male,126061,608,High,Adult
87411,Christopher Lynch,57,Female,85885,697,High,Senior
67660,Kathleen Kent,27,Male,113637,496,High,Adult
58006,Barbara Malone,59,Female,78885,762,Medium,Senior
41306,Edward Schultz,58,Female,83235,764,High,Senior
67117,Holly Evans,20,Male,85413,385,High,Young
26334,Laura Garcia,36,Male,127363,324,High,Adult
93582,Chad Ross,38,Male,133992,834,High,Adult
31944,Howard Martinez,65,Male,122531,563,High,Senior
11434,Christina Haley,36,Female,97471,801,High,Adult
60366,Teresa Trevino,37,Female,66655,533,Medium,Adult
26582,Gregory Jimenez,54,Male,23771,676,Low,Senior
13527,Steven Mckay,65,Male,104592,765,High,Senior
23908,Andrea Carrillo,56,Male,90969,460,High,Senior
25652,Gabrielle Greer,25,Male,140883,654,High,Young
82876,Lori Hill,28,Female,45814,466,Medium,Adult
21251,Samantha Olson,70,Male,118811,583,High,Senior
53505,Thomas Roberts,45,Male,98650,427,High,Adult
98570,Mario Cooper,39,Female,113897,518,High,Adult
1119,Debra Miller,63,Female,46811,768,Medium,Senior
94767,Ann Ingram,57,Male,110219,526,High,Senior
51700,Adam Jennings,74,Female,131706,354,High,Senior
41142,Amy Brown,50,Female,55426,664,Medium,Adult
59530,Stephanie Hayes,27,Male,118418,585,High,Adult
41380,Douglas Jordan,74,Male,110978,400,High,Senior
65990,Felicia Brooks,32,Female,57614,600,Medium,Adult
29806,Samantha Kelly,79,Male,32885,613,Low,Senior
91474,Gina Lowe,64,Male,106753,433,High,Senior
85876,Catherine Gill,68,Female,81838,656,High,Senior
22014,Mr. Robert Stewart,22,Female,31726,730,Low,Young
11432,Alexandra Le,35,Female,102641,325,High,Adult
89971,Katherine Lee,46,Male,128056,476,High,Adult
17386,Carrie King,70,Male,29156,312,Low,Senior
36359,Emily Ryan,32,Male,128928,350,High,Adult
85394,Timothy Glover,18,Female,92552,331,High,Young
41885,Kara Caldwell,27,Female,22248,818,Low,Adult
98520,Sydney Dixon,46,Female,53088,421,Medium,Adult
37323,Mrs. Tamara Black,51,Female,46771,657,Medium,Senior
84066,Gabriel Davis,61,Female,93275,420,High,Senior
48901,Erik Medina,68,Male,145922,495,High,Senior
95684,Julia Burke,33,Female,100967,327,High,Adult
11538,Christopher Torres,37,Female,143263,420,High,Adult
50444,Diana Mcintosh,75,Female,135609,396,High,Senior
34806,Donald Chambers,65,Male,124828,553,High,Senior
32347,Kimberly Ballard,25,Female,37032,524,Low,Young
23121,Sandra Green,45,Female,24095,452,Low,Adult
8577,Denise Melendez,69,Female,22364,597,Low,Senior
93627,Andre Farley,67,Male,24344,387,Low,Senior
24955,Casey Beasley,21,Female,34865,638,Low,Young
41243,Ashley Werner,65,Male,40386,620,Medium,Senior
53617,Melissa Campbell,31,Female,54190,797,Medium,Adult
53507,Matthew Navarro,60,Female,135767,625,High,Senior
67777,Catherine Watts,58,Female,100885,370,High,Senior
40511,Kaitlin Ramos,65,Female,72943,751,Medium,Senior
5082,Joel Bentley MD,76,Female,127501,418,High,Senior
21226,Tara Ross,55,Female,105024,437,High,Senior
31078,Trevor Davila,74,Female,98649,351,High,Senior
98197,Jamie Allen,61,Female,145533,819,High,Senior
8633,Jason Jones,61,Male,114439,533,High,Senior
36808,Jeffrey Taylor,60,Male,41172,334,Medium,Senior
14526,Carolyn Duncan,32,Male,82988,587,High,Adult
42725,Sean Freeman,20,Male,89769,657,High,Young
83163,Carla Lee,36,Male,95995,834,High,Adult
42869,Stacey Kelley,37,Female,51007,340,Medium,Adult
53878,Matthew Martinez,31,Male,47314,701,Medium,Adult
13716,Brittney Guzman,18,Male,32132,677,Low,Young
11936,Todd Rojas,67,Female,116339,836,High,Senior
43025,Sean Meza,59,Female,78987,353,Medium,Senior
42347,Gabriel Jordan,76,Male,58448,436,Medium,Senior
40546,Colleen Brown,76,Male,134203,345,High,Senior
19473,Karen Odom,30,Female,23996,603,Low,Adult
50882,Allison West,30,Female,85953,702,High,Adult
40623,Kendra Shaw,34,Female,49340,665,Medium,Adult
5972,Yolanda Farmer,43,Female,82059,787,High,Adult
50676,Joseph Weiss,68,Female,28123,504,Low,Senior
28424,Stephanie Barnes,43,Male,102154,527,High,Adult
46955,Nicole Smith,77,Female,105104,482,High,Senior
35173,Tammy Small,76,Male,120263,617,High,Senior
22359,Christopher Bailey,65,Female,37998,381,Low,Senior
66494,Bridget Morgan,21,Male,102795,834,High,Young
24893,David Hunt,77,Male,49346,679,Medium,Senior
94240,Todd Hood,39,Female,61011,422,Medium,Adult
48070,Rebecca Singh,68,Female,105443,505,High,Senior
98405,William Miller,62,Female,31862,579,Low,Senior
52910,Lisa Austin,43,Male,88684,494,High,Adult
66683,Bradley Stewart,44,Male,76679,455,Medium,Adult
38273,Dr. Riley Carson,24,Female,100425,653,High,Young
37051,Michael Dillon,60,Male,104568,777,High,Senior
68336,Ariana Jones,69,Female,80124,348,High,Senior
78261,Ashley Phillips,75,Male,86900,383,High,Senior
21175,Cody Tran,52,Female,139308,786,High,Senior
4068,Kathryn Schneider,54,Male,145376,541,High,Senior
90526,Jeffrey Carlson,63,Female,80632,667,High,Senior
37056,Preston Stewart,54,Male,66133,439,Medium,Senior
58577,Ashley Diaz,61,Male,50837,670,Medium,Senior
4134,Alejandro Smith,50,Male,94614,698,High,Adult
26329,Elizabeth Gallagher,46,Female,74325,392,Medium,Adult
80948,Amanda Scott,36,Male,127932,489,High,Adult
95119,Spencer Lee,21,Male,85017,825,High,Young
52051,Patrick Owen,71,Female,80900,564,High,Senior
49360,Janice Richards,65,Male,71892,695,Medium,Senior
52270,Charles Downs,36,Male,84381,755,High,Adult
35717,Jeffery Johnson,32,Male,28406,777,Low,Adult
8533,John Simmons,62,Female,72104,533,Medium,Senior
34571,James Martinez,67,Male,119062,672,High,Senior
73960,Bryan Novak,51,Female,73951,766,Medium,Senior
83124,Barbara Obrien,60,Female,90592,329,High,Senior
32811,Jose Moore,56,Female,147644,383,High,Senior
76388,Francisco Snow,48,Female,94685,754,High,Adult
34941,Trevor Daniels,23,Female,140119,356,High,Young
49135,Sherry Morgan,61,Male,48202,454,Medium,Senior
28020,Michaela Rivers,57,Female,68732,334,Medium,Senior
71364,Mr. Roger Mcintyre,74,Male,77829,569,Medium,Senior
35944,Corey Armstrong,63,Male,98688,345,High,Senior
50345,Kathleen Doyle,20,Male,114798,641,High,Young
69338,Melissa Lee,74,Male,44127,622,Medium,Senior
4150,James Reyes,76,Female,136280,338,High,Senior
75540,Christopher Jones,64,Female,80104,697,High,Senior
22221,Cory Smith,58,Female,89156,594,High,Senior
46615,Robert Lewis,74,Male,108086,717,High,Senior
67835,Deborah Stewart,47,Female,99616,641,High,Adult
99038,Mark Hernandez,23,Male,36342,598,Low,Young
64003,Mary Hawkins,48,Female,26272,437,Low,Adult
72270,Pamela Mckinney,50,Female,106119,412,High,Adult
24462,Wendy Wilson,28,Female,92145,302,High,Adult
15224,Mary Davis,67,Female,68279,451,Medium,Senior
30201,Oscar Hayes,24,Male,45940,767,Medium,Young
29472,James Garner,54,Male,76163,482,Medium,Senior
3290,Tabitha Harris,59,Male,32560,565,Low,Senior
50247,Randall Warner,73,Male,97372,342,High,Senior
31495,Tammy Bryant,49,Male,128181,585,High,Adult
91418,Justin Allen,70,Female,121944,612,High,Senior
77659,Jose Riley,66,Male,49159,773,Medium,Senior
75395,Ruben Carter,45,Female,57050,328,Medium,Adult
34980,Christopher Diaz,48,Female,79169,323,Medium,Adult
58681,Timothy Black,31,Male,58954,388,Medium,Adult
52948,Regina Jones,49,Male,135369,419,High,Adult
91831,Kimberly Stephens,36,Female,41278,591,Medium,Adult
53225,Samantha Valdez,54,Male,26187,434,Low,Senior
88033,Jesse Brown,74,Female,59505,648,Medium,Senior
40032,Karen Ramirez,30,Male,72058,621,Medium,Adult
80777,Helen Hood,19,Female,79263,525,Medium,Young
